charge_point_id,Latitude,Longitude,Network
3824,51.517296,-0.716724,Gamma
3825,51.517307,-0.716701,Gamma
3826,51.517315,-0.716672,Alpha
3827,51.517368,-0.716603,Delta
3828,51.517371999999995,-0.716579,Alpha
3829,51.51733,-0.716619,Delta
3830,51.517379999999996,-0.71655,Beta
3831,51.517338,-0.716589,Alpha
3832,51.517348999999996,-0.7165600000000001,Beta
3833,51.759499,-0.440325,Beta
3834,52.028427,-0.21521500000000002,Gamma
3835,52.028465000000004,-0.215007,Gamma
3836,51.2836,-1.05748,Gamma
3837,51.283901,-1.05585,Alpha
3838,51.264763,-1.0867229999999999,Alpha
3839,51.264744,-1.086711,Gamma
3840,51.264706,-1.0866770000000001,Gamma
3841,51.264706,-1.0866770000000001,Gamma
3842,51.619946,-3.912318,Delta
3843,51.411812,-0.8383229999999999,Alpha
3844,51.249313,-1.11468,Alpha
3845,51.1931,-1.23243,Delta
3846,51.26355,-1.08544,Beta
3847,51.408119,-0.839477,Gamma
3848,51.7551,-0.4285,Beta
3849,51.7551,-0.4285,Gamma
3850,53.3391,0.26082,Gamma
3851,51.40712,-0.839377,Beta
3852,51.748589,-0.433209,Gamma
3853,52.222443,-0.073261,Gamma
3854,53.338009,0.26629200000000003,Delta
3855,51.26236,-1.0711700000000002,Alpha
3856,52.220638,-0.068623,Alpha
3857,55.867771,-3.05334,Beta
3858,55.867825,-3.053475,Alpha
3859,51.253815,-1.0800379999999998,Gamma
3860,55.868279,-3.0551,Gamma
3861,51.816798999999996,-0.353987,Beta
3862,51.245743,-1.0837139999999998,Alpha
3863,51.609001,-0.5570390000000001,Alpha
3864,51.710922,-0.44933,Delta
3865,51.962524,-0.229212,Gamma
3866,55.958073,-2.7831740000000003,Beta
3867,55.958068999999995,-2.78328,Delta
3868,51.533970000000004,-0.631309,Alpha
3869,51.533970000000004,-0.631309,Gamma
3870,51.978592,-0.20696599999999998,Alpha
3871,51.97858,-0.206954,Beta
3872,51.51852,-0.645779,Beta
3873,51.588153999999996,-0.563292,Alpha
3874,51.588097,-0.563349,Beta
3875,51.63335,-3.9734510000000003,Gamma
3876,55.87375600000001,-3.1172419999999996,Delta
3877,51.412533,-0.7691479999999999,Beta
3878,51.412498,-0.769089,Alpha
3879,51.283314000000004,-0.961309,Alpha
3880,51.418597999999996,-0.7526609999999999,Beta
3881,51.418597999999996,-0.7526609999999999,Alpha
3882,51.418591,-0.7526510000000001,Beta
3883,51.418591,-0.7526510000000001,Delta
3884,51.418591,-0.7526510000000001,Alpha
3885,52.659599,0.16978,Beta
3886,51.634361,-0.48881199999999997,Delta
3887,51.418331,-0.749229,Beta
3888,51.418331,-0.749229,Beta
3889,51.415797999999995,-0.7525,Alpha
3890,51.416302,-0.750897,Alpha
3891,51.416302,-0.750897,Gamma
3892,51.414814,-0.751648,Alpha
3893,51.414814,-0.751648,Delta
3894,51.414795,-0.751635,Alpha
3895,51.414795,-0.751635,Delta
3896,51.414757,-0.751631,Alpha
3897,51.414757,-0.751631,Alpha
3898,51.414642,-0.751606,Beta
3899,51.414627,-0.7516,Alpha
3900,51.414627,-0.7516,Delta
3901,51.414597,-0.751616,Beta
3902,51.414597,-0.751616,Delta
3903,51.415496999999995,-0.7472880000000001,Gamma
3904,51.519065999999995,-0.613261,Beta
3905,51.519028000000006,-0.6132569999999999,Beta
3906,51.519028000000006,-0.6132569999999999,Gamma
3907,51.51899,-0.6132489999999999,Alpha
3908,51.51899,-0.6132489999999999,Delta
3909,51.518947999999995,-0.6132270000000001,Beta
3910,51.518902000000004,-0.613216,Gamma
3911,51.518833,-0.613212,Gamma
3912,51.678051,-0.43713,Alpha
3913,51.678001,-0.4365,Delta
3914,51.678001,-0.4365,Delta
3915,51.678001,-0.4364,Delta
3916,51.746399,-0.360317,Beta
3917,51.746399,-0.36027800000000004,Alpha
3918,51.512314,-0.606822,Gamma
3919,51.512314,-0.606822,Delta
3920,51.512314,-0.60682,Delta
3921,51.511745,-0.607171,Beta
3922,51.507713,-0.611424,Beta
3923,51.5103,-0.607992,Gamma
3924,51.5103,-0.607992,Gamma
3925,51.510048,-0.606792,Delta
3926,51.510048,-0.606792,Beta
3927,51.506126,-0.609759,Beta
3928,51.506126,-0.609759,Gamma
3929,55.905533,-3.099405,Alpha
3930,51.648499,-0.44817299999999993,Gamma
3931,51.398552,-0.745017,Delta
3932,51.912997999999995,-0.20751999999999998,Delta
3933,51.912994,-0.207473,Delta
3934,51.910099,-0.208873,Alpha
3935,51.902729,-0.213378,Gamma
3936,51.752316,-0.340119,Gamma
3937,51.752316,-0.340119,Alpha
3938,55.952587,-2.978592,Gamma
3939,51.510639000000005,-0.59218,Delta
3940,55.952606,-2.9786259999999998,Alpha
3941,51.507801,-0.5953,Beta
3942,51.507774,-0.595329,Beta
3943,51.507774,-0.595329,Beta
3944,51.482658,-0.624621,Alpha
3945,51.721321,-0.36561,Gamma
3946,51.7505,-0.33824699999999996,Alpha
3947,51.753586,-0.335241,Beta
3948,51.753586,-0.335241,Delta
3949,51.506298,-0.586019,Delta
3950,51.506401000000004,-0.58582,Beta
3951,51.9044,-0.200578,Beta
3952,51.645901,-0.4295,Beta
3953,51.6791,-0.3961,Alpha
3954,51.677914,-0.397163,Beta
3955,51.646915,-0.42801999999999996,Beta
3956,51.656998,-0.41776,Beta
3957,51.646725,-0.428048,Beta
3958,51.64669,-0.42800299999999997,Beta
3959,51.901901,-0.200123,Gamma
3960,51.646622,-0.42652799999999996,Beta
3961,51.646622,-0.42652799999999996,Beta
3962,51.679901,-0.39171999999999996,Delta
3963,51.67989,-0.39155,Beta
3964,51.897301,-0.19937,Delta
3965,52.291740000000004,0.053850999999999996,Gamma
3966,52.291740000000004,0.053850999999999996,Alpha
3967,52.291503999999996,0.054551,Alpha
3968,52.291503999999996,0.054551,Delta
3969,51.66061,-0.406287,Delta
3970,51.660606,-0.404102,Gamma
3971,51.657799,-0.40250199999999997,Alpha
3972,51.657799,-0.40250199999999997,Gamma
3973,51.662102000000004,-0.397148,Beta
3974,51.661476,-0.39172399999999996,Delta
3975,51.657745,-0.395408,Alpha
3976,51.657745,-0.395408,Delta
3977,51.665634000000004,-0.386127,Beta
3978,51.665634000000004,-0.386127,Alpha
3979,51.654999,-0.392859,Delta
3980,51.654118,-0.392859,Alpha
3981,53.141521,0.339158,Alpha
3982,53.130299,0.3383,Alpha
3983,53.130402000000004,0.338478,Alpha
3984,51.712799,-0.332851,Gamma
3985,51.612202,-0.42784799999999995,Beta
3986,55.93336899999999,-3.14586,Beta
3987,51.650299,-0.388533,Gamma
3988,55.935131000000005,-3.14609,Alpha
3989,53.143501,0.3458,Gamma
3990,53.155914,0.348223,Delta
3991,53.155949,0.348265,Beta
3992,51.61068,-0.42461899999999997,Beta
3993,51.610645,-0.424608,Delta
3994,51.610645,-0.424608,Gamma
3995,51.610645,-0.424608,Beta
3996,51.494834999999995,-0.549833,Alpha
3997,51.646725,-0.384148,Alpha
3998,52.39196,0.132299,Beta
3999,51.337502,-0.75175,Alpha
4000,51.337502,-0.75171,Delta
4001,51.337502,-0.75167,Gamma
4002,51.337502,-0.75163,Gamma
4003,51.337502,-0.75159,Beta
4004,51.337502,-0.75159,Gamma
4005,51.665805999999996,-0.36196500000000004,Gamma
4006,51.499553999999996,-0.535804,Beta
4007,51.499588,-0.535717,Gamma
4008,51.499619,-0.535615,Gamma
4009,51.499401,-0.535535,Gamma
4010,51.547001,-0.48145200000000005,Beta
4011,51.829258,-0.21341300000000002,Gamma
4012,51.545902000000005,-0.481677,Delta
4013,51.293628999999996,-0.805584,Delta
4014,51.751801,-0.275644,Alpha
4015,51.4091,-0.639892,Beta
4016,51.551201,-0.469587,Beta
4017,51.54607,-0.47483000000000003,Alpha
4018,51.546021,-0.474787,Beta
4019,51.546021,-0.474787,Beta
4020,51.5438,-0.47659700000000005,Beta
4021,51.488857,-0.536222,Delta
4022,51.36343,-0.6915979999999999,Alpha
4023,51.363483,-0.691505,Beta
4024,51.360889,-0.694948,Gamma
4025,51.314487,-0.759311,Beta
4026,55.93526800000001,-3.20079,Gamma
4027,55.93526800000001,-3.200862,Gamma
4028,55.93526800000001,-3.200923,Alpha
4029,55.93526800000001,-3.20102,Beta
4030,51.448975,-0.575311,Beta
4031,51.44894,-0.575341,Gamma
4032,51.44894,-0.575341,Beta
4033,51.564243,-0.442852,Gamma
4034,51.319672,-0.74255,Delta
4035,51.319672,-0.74155,Delta
4036,51.32563,-0.73278,Beta
4037,51.008183,-1.3428440000000001,Delta
4038,51.30843,-0.75605,Beta
4039,51.257874,-0.825258,Delta
4040,51.257839000000004,-0.82525,Delta
4041,51.802101,-0.20797,Gamma
4042,51.802101,-0.20797,Delta
4043,51.762341,-0.24088,Beta
4044,51.803699,-0.204471,Alpha
4045,51.803699,-0.204471,Beta
4046,51.8036,-0.204371,Gamma
4047,51.8036,-0.204371,Gamma
4048,55.959247999999995,-3.175971,Alpha
4049,55.959255000000006,-3.17604,Gamma
4050,55.938251,-3.229916,Gamma
4051,55.95927,-3.176102,Gamma
4052,55.959278000000005,-3.176198,Delta
4053,51.438316,-0.5694859999999999,Delta
4054,51.438297,-0.569504,Beta
4055,51.5732,-0.415037,Alpha
4056,51.753002,-0.243459,Alpha
4057,55.929184,-3.2602029999999997,Beta
4058,55.929241000000005,-3.26022,Gamma
4059,55.9599,-3.18808,Delta
4060,55.959881,-3.18815,Alpha
4061,55.959869,-3.1882099999999998,Beta
4062,55.954937,-3.204411,Alpha
4063,55.954933,-3.204572,Beta
4064,55.95506999999999,-3.204342,Alpha
4065,51.532295,-0.452477,Delta
4066,55.954983,-3.20463,Delta
4067,55.955086,-3.204405,Beta
4068,51.513965999999996,-0.47202299999999997,Alpha
4069,51.764519,-0.22668000000000002,Gamma
4070,52.214951,0.084412,Alpha
4071,52.214951,0.084412,Beta
4072,52.214909000000006,0.084427,Gamma
4073,55.964478,-3.185031,Delta
4074,55.667812,-3.749455,Delta
4075,55.964473999999996,-3.185129,Beta
4076,55.964478,-3.185239,Beta
4077,55.9645,-3.1854,Beta
4078,51.283398,-0.7647,Delta
4079,50.916714,-1.577066,Beta
4080,50.916678999999995,-1.577176,Delta
4081,51.507197999999995,-0.47091700000000003,Delta
4082,55.917053,-3.3150839999999997,Alpha
4083,55.917213000000004,-3.315002,Gamma
4084,55.917213000000004,-3.3150150000000003,Delta
4085,55.917198,-3.315097,Beta
4086,55.917191,-3.3151650000000004,Beta
4087,55.917179000000004,-3.3153230000000002,Beta
4088,55.917244,-3.3153050000000004,Alpha
4089,51.425621,-0.561426,Alpha
4090,51.425621,-0.561426,Alpha
4091,51.431831,-0.553553,Alpha
4092,51.487091,-0.48840900000000004,Alpha
4093,51.740532,-0.236008,Beta
4094,51.740532,-0.236008,Alpha
4095,51.487045,-0.48840900000000004,Beta
4096,51.487010999999995,-0.488413,Alpha
4097,51.740448,-0.235837,Alpha
4098,55.677872,-3.750696,Delta
4099,55.678001,-3.7506800000000005,Delta
4100,50.971401,-1.36869,Delta
4101,55.943206999999994,-3.268965,Alpha
4102,51.525902,-0.436126,Beta
4103,51.273998,-0.7547,Gamma
4104,51.437183000000005,-0.536808,Beta
4105,51.437183000000005,-0.536808,Alpha
4106,50.970490000000005,-1.35189,Beta
4107,50.97039,-1.35189,Beta
4108,51.30492,-0.703862,Alpha
4109,51.304905,-0.7038770000000001,Gamma
4110,51.304882,-0.703889,Delta
4111,51.304848,-0.703906,Beta
4112,51.280716,-0.737966,Delta
4113,50.968399,-1.35161,Alpha
4114,51.557201,-0.3938,Gamma
4115,54.958542,-4.4749550000000005,Alpha
4116,51.6054,-0.339283,Delta
4117,51.605442,-0.338983,Gamma
4118,50.917801000000004,-1.48939,Alpha
4119,50.917801000000004,-1.48939,Beta
4120,50.917801000000004,-1.48939,Beta
4121,51.434298999999996,-0.523634,Alpha
4122,51.434298999999996,-0.523634,Gamma
4123,51.338142,-0.641316,Beta
4124,51.557903,-0.379921,Beta
4125,51.273415,-0.7250489999999999,Gamma
4126,51.273403,-0.724809,Alpha
4127,51.482815,-0.454033,Beta
4128,50.893913,-2.949871,Alpha
4129,51.537189,-0.389531,Beta
4130,51.508701,-0.41996000000000006,Gamma
4131,50.806728,-2.003789,Delta
4132,50.806713,-2.0035819999999998,Beta
4133,51.660042,-0.265913,Alpha
4134,51.660042,-0.265913,Beta
4135,51.589939,-0.33298,Gamma
4136,52.234501,0.139795,Beta
4137,51.500748,-0.42546000000000006,Alpha
4138,51.500793,-0.425271,Beta
4139,51.500488,-0.425575,Delta
4140,51.500481,-0.42553599999999997,Gamma
4141,50.9137,-1.45069,Alpha
4142,51.500384999999994,-0.425575,Alpha
4143,51.500381,-0.425547,Alpha
4144,51.500195,-0.425683,Alpha
4145,52.212849,0.12892,Gamma
4146,51.500366,-0.425417,Delta
4147,51.500355,-0.425383,Beta
4148,51.500351,-0.425386,Gamma
4149,51.500481,-0.425237,Gamma
4150,51.500267,-0.425404,Beta
4151,51.500103,-0.42555299999999996,Alpha
4152,51.500659999999996,-0.424853,Gamma
4153,51.500706,-0.424671,Gamma
4154,51.494301,-0.4309,Alpha
4155,52.214508,0.131326,Delta
4156,52.214508,0.131359,Delta
4157,50.876301,-1.5781,Gamma
4158,50.876315999999996,-1.5780239999999999,Gamma
4159,51.506821,-0.41603100000000004,Gamma
4160,51.567699,-0.352147,Delta
4161,51.580719,-0.33868000000000004,Beta
4162,51.580719,-0.33868000000000004,Alpha
4163,52.233799,0.14219,Beta
4164,52.212771999999994,0.131063,Delta
4165,52.212742,0.13112000000000001,Alpha
4166,51.5676,-0.351734,Alpha
4167,52.214539,0.13235,Alpha
4168,52.213638,0.13196,Delta
4169,55.939640000000004,-3.35514,Beta
4170,55.939617000000005,-3.3552150000000003,Beta
4171,55.939602,-3.355289,Beta
4172,55.939583,-3.355357,Gamma
4173,55.93943,-3.3557300000000003,Alpha
4174,55.93956800000001,-3.355436,Gamma
4175,55.939556,-3.3555099999999998,Gamma
4176,55.939537,-3.355589,Alpha
4177,55.93951800000001,-3.355662,Delta
4178,52.213573,0.13228499999999999,Delta
4179,55.939503,-3.3557339999999996,Beta
4180,51.557945000000004,-0.360678,Alpha
4181,51.581871,-0.33636,Alpha
4182,51.581871,-0.33636,Alpha
4183,55.93936899999999,-3.356348,Delta
4184,55.93935,-3.356425,Gamma
4185,55.939339000000004,-3.356502,Delta
4186,55.939319999999995,-3.3565720000000003,Beta
4187,55.939296999999996,-3.356644,Beta
4188,55.93928100000001,-3.356722,Beta
4189,52.168068,0.108225,Alpha
4190,52.16803,0.108243,Gamma
4191,52.16803,0.108243,Alpha
4192,52.245247,0.150349,Delta
4193,52.245216,0.150336,Beta
4194,51.583248,-0.33339,Alpha
4195,51.544605,-0.37111700000000003,Alpha
4196,51.480686,-0.439532,Alpha
4197,51.480637,-0.43958,Beta
4198,51.480576,-0.43958800000000003,Gamma
4199,51.480545,-0.43960299999999997,Delta
4200,51.480511,-0.43961000000000006,Alpha
4201,51.480682,-0.439395,Alpha
4202,51.480492,-0.439597,Gamma
4203,51.480457,-0.43961000000000006,Delta
4204,51.480419,-0.43963199999999997,Alpha
4205,51.480427,-0.43961999999999996,Delta
4206,51.480587,-0.43944099999999997,Gamma
4207,51.480377000000004,-0.43963199999999997,Delta
4208,51.480675,-0.439283,Delta
4209,51.480587,-0.43934300000000004,Gamma
4210,51.480323999999996,-0.43963500000000005,Gamma
4211,51.480667,-0.43914,Delta
4212,51.480667,-0.43903100000000006,Alpha
4213,51.48064,-0.438917,Alpha
4214,51.480343,-0.438817,Gamma
4215,52.214298,0.13635,Gamma
4216,51.580421,-0.33287,Alpha
4217,50.8843,-2.9569,Gamma
4218,52.207001,0.133275,Alpha
4219,52.207001,0.133275,Delta
4220,52.2005,0.13031500000000001,Beta
4221,52.2005,0.13031500000000001,Gamma
4222,51.524101,-0.389079,Beta
4223,55.932598,-3.3848,Delta
4224,52.209648,0.13926,Beta
4225,52.209412,0.13915999999999998,Alpha
4226,52.209629,0.13930399999999998,Gamma
4227,52.209408,0.139199,Delta
4228,51.481163,-0.43065699999999996,Alpha
4229,51.244877,-0.728935,Delta
4230,51.656909999999996,-0.25028,Alpha
4231,52.210358,0.142324,Alpha
4232,52.210281,0.14239000000000002,Delta
4233,51.605015,-0.296764,Beta
4234,51.605022,-0.296689,Delta
4235,51.479416,-0.42572,Alpha
4236,51.4053,-0.510157,Gamma
4237,51.405201,-0.510184,Gamma
4238,52.246601,0.165581,Beta
4239,50.903984,-1.4213559999999998,Alpha
4240,50.906067,-1.414754,Gamma
4241,50.906067,-1.414754,Delta
4242,50.906059,-1.4147239999999999,Delta
4243,50.906059,-1.4147239999999999,Delta
4244,50.903919,-1.4214,Alpha
4245,50.903919,-1.4214,Delta
4246,55.930721,-3.4115800000000003,Beta
4247,55.93071,-3.4116440000000003,Gamma
4248,51.546890000000005,-0.34841,Beta
4249,51.546890000000005,-0.34841,Delta
4250,51.546890000000005,-0.34841,Alpha
4251,51.546890000000005,-0.34841,Delta
4252,50.904911,-1.414174,Alpha
4253,51.555569,-0.339253,Gamma
4254,51.555595000000004,-0.33918400000000004,Delta
4255,51.555611,-0.33912800000000004,Delta
4256,51.555640999999994,-0.339073,Alpha
4257,51.555659999999996,-0.339003,Beta
4258,51.555687,-0.338913,Beta
4259,51.555702000000004,-0.338846,Delta
4260,51.555725,-0.338798,Alpha
4261,51.55574,-0.338731,Alpha
4262,51.555599,-0.33884000000000003,Gamma
4263,51.555763,-0.33866999999999997,Delta
4264,50.786949,-1.976552,Gamma
4265,50.905102,-1.4066100000000001,Delta
4266,51.543724,-0.346014,Alpha
4267,51.543739,-0.34598,Beta
4268,51.428699,-0.4697,Delta
4269,50.899399,-1.4099,Beta
4270,51.446293,-0.44630299999999995,Alpha
4271,51.446255,-0.44633500000000004,Beta
4272,51.466476,-0.423579,Gamma
4273,55.941441000000005,-3.408043,Alpha
4274,51.376488,-0.526103,Beta
4275,51.376518,-0.5257390000000001,Beta
4276,51.376671,-0.525386,Beta
4277,51.376781,-0.525027,Gamma
4278,51.376903999999996,-0.524625,Delta
4279,51.59473,-0.286103,Beta
4280,51.367321000000004,-0.5311600000000001,Alpha
4281,51.366879,-0.53136,Alpha
4282,51.4538,-0.428724,Beta
4283,50.831993,-1.624492,Delta
4284,51.516819,-0.358736,Beta
4285,51.516739,-0.358234,Beta
4286,55.89386,-3.5237199999999995,Beta
4287,51.476345,-0.395964,Beta
4288,51.476372,-0.395907,Delta
4289,52.211498,0.174043,Alpha
4290,50.854713000000004,-1.503781,Delta
4291,50.854706,-1.5037969999999998,Alpha
4292,51.53648,-0.323969,Beta
4293,52.195999,0.16965,Beta
4294,51.486073,-0.375485,Beta
4295,51.486111,-0.37535100000000005,Alpha
4296,51.389038,-0.484941,Delta
4297,51.485657,-0.37511300000000003,Delta
4298,51.485718,-0.374787,Beta
4299,51.533390000000004,-0.324436,Gamma
4300,52.390716999999995,0.266185,Gamma
4301,52.75656899999999,0.39598,Delta
4302,52.756538,0.39604,Gamma
4303,52.75658000000001,0.39615,Gamma
4304,50.769698999999996,-1.90156,Gamma
4305,51.593928999999996,-0.262256,Alpha
4306,51.4478,-0.412922,Delta
4307,51.507801,-0.34586999999999996,Delta
4308,51.507702,-0.34586999999999996,Gamma
4309,51.507599,-0.34586999999999996,Alpha
4310,51.5075,-0.34586999999999996,Beta
4311,51.321922,-0.560635,Alpha
4312,51.507401,-0.34586999999999996,Alpha
4313,52.194179999999996,0.174804,Gamma
4314,52.194179999999996,0.174804,Beta
4315,52.194179999999996,0.174804,Alpha
4316,52.194179999999996,0.174804,Alpha
4317,51.321819,-0.560635,Delta
4318,51.507301,-0.34586999999999996,Alpha
4319,51.32172,-0.560635,Delta
4320,51.507197999999995,-0.34586999999999996,Delta
4321,51.321621,-0.560635,Alpha
4322,51.507,-0.34586999999999996,Alpha
4323,51.50695,-0.34586999999999996,Gamma
4324,51.506851,-0.34586999999999996,Delta
4325,51.506747999999995,-0.34586999999999996,Gamma
4326,51.442112,-0.415671,Beta
4327,51.506648999999996,-0.34586999999999996,Delta
4328,52.752842,0.399049,Gamma
4329,51.50655,-0.34586999999999996,Delta
4330,51.50655,-0.34586999999999996,Alpha
4331,51.442036,-0.415575,Delta
4332,51.441959000000004,-0.41566099999999995,Gamma
4333,51.442051,-0.415504,Delta
4334,51.442078,-0.415416,Delta
4335,52.752807999999995,0.39926300000000003,Alpha
4336,51.319885,-0.561826,Beta
4337,51.319881,-0.56182,Delta
4338,51.318455,-0.563659,Beta
4339,52.752815000000005,0.399387,Beta
4340,52.165703,0.16275499999999998,Alpha
4341,52.165703,0.16275499999999998,Gamma
4342,52.165688,0.162786,Gamma
4343,52.165688,0.162786,Gamma
4344,51.322132,-0.5549430000000001,Delta
4345,51.322055999999996,-0.554996,Delta
4346,51.322102,-0.554899,Beta
4347,51.322041,-0.5548310000000001,Alpha
4348,51.322083,-0.554769,Alpha
4349,51.791401,-0.081098,Alpha
4350,55.914742000000004,-3.525062,Delta
4351,55.914787,-3.5251580000000002,Delta
4352,51.429539,-0.42055200000000004,Gamma
4353,51.464409,-0.380425,Gamma
4354,51.799095,-0.07254400000000001,Gamma
4355,51.799095,-0.07254400000000001,Gamma
4356,51.799095,-0.07254400000000001,Beta
4357,51.46434,-0.380182,Delta
4358,51.464188,-0.38003200000000004,Gamma
4359,51.555599,-0.285,Alpha
4360,51.445683,-0.399848,Beta
4361,51.564899,-0.27581999999999995,Gamma
4362,51.540901,-0.299448,Delta
4363,51.540955,-0.29899899999999996,Gamma
4364,52.757099,0.40936999999999996,Gamma
4365,51.331848,-0.5318189999999999,Beta
4366,51.331848,-0.5318189999999999,Alpha
4367,51.331905,-0.531702,Beta
4368,50.894939,-1.317844,Gamma
4369,50.7523,-1.9295400000000003,Delta
4370,51.419498,-0.42492299999999994,Alpha
4371,51.419498,-0.424838,Beta
4372,51.419502,-0.4247,Delta
4373,51.419495,-0.42457,Beta
4374,51.41946,-0.42446000000000006,Alpha
4375,51.419342,-0.42441899999999994,Delta
4376,51.513172,-0.322521,Gamma
4377,52.76376,0.41741000000000006,Beta
4378,52.763813,0.41746400000000006,Gamma
4379,52.763907999999994,0.41752,Delta
4380,51.605175,-0.22753099999999998,Delta
4381,51.605129,-0.227505,Beta
4382,51.605106,-0.227492,Alpha
4383,51.605087,-0.22748000000000002,Alpha
4384,51.605064,-0.22746599999999997,Beta
4385,51.605045000000004,-0.227456,Alpha
4386,51.605026,-0.22744499999999998,Delta
4387,51.60498,-0.227417,Delta
4388,51.604960999999996,-0.22740300000000002,Alpha
4389,51.604939,-0.22739499999999999,Delta
4390,51.604919,-0.22738000000000003,Beta
4391,51.604896999999994,-0.22736900000000002,Gamma
4392,51.604874,-0.227354,Delta
4393,51.604855,-0.227348,Delta
4394,51.604836,-0.227331,Delta
4395,51.565113000000004,-0.26431,Delta
4396,51.465725,-0.364712,Gamma
4397,51.465763,-0.364616,Gamma
4398,50.733261,-2.06478,Delta
4399,51.441299,-0.390585,Delta
4400,50.7384,-1.9863,Alpha
4401,51.555813,-0.269474,Delta
4402,52.186375,0.192831,Alpha
4403,51.529587,-0.294622,Delta
4404,52.738997999999995,0.41546000000000005,Beta
4405,51.440490999999994,-0.38787699999999997,Gamma
4406,51.487633,-0.33625,Gamma
4407,51.580585,-0.242939,Beta
4408,51.513245,-0.309207,Gamma
4409,51.598755,-0.22539499999999998,Alpha
4410,51.598755,-0.22539499999999998,Beta
4411,51.529224,-0.292079,Alpha
4412,51.418597999999996,-0.409144,Delta
4413,51.557446,-0.263545,Gamma
4414,51.296642,-0.556379,Gamma
4415,51.4189,-0.407493,Beta
4416,51.5411,-0.277978,Gamma
4417,51.669094,-0.156687,Beta
4418,51.814175,-0.038566,Gamma
